date,store_id,region,product_category,marketing_spend,price_index,unemployment_rate,promotions,sales
2023-02-04,10,North,Apparel,389.84,104.68,11.9,0,500.65
2023-02-04,11,East,Home,337.08,103.49,11.42,0,516.37
2023-02-04,12,West,Grocery,379.87,104.32,11.95,0,576.7
2023-02-05,1,West,Sports,180.04,103.89,11.73,0,366.67
2023-02-05,2,North,Home,303.34,105.67,11.92,0,521.11
2023-02-05,3,North,Grocery,246.43,105.07,11.59,0,414.85
2023-02-05,4,East,Grocery,207.77,103.61,11.49,0,414.45
2023-02-05,5,North,Home,358.51,105.36,11.34,0,513.77
2023-02-05,6,North,Sports,169.37,102.79,11.34,0,387.53
2023-02-05,7,West,Home,147.61,103.53,11.24,0,342.46
2023-02-05,8,North,Apparel,221.35,104.57,11.9,0,343.46
2023-02-05,9,East,Sports,313.16,103.71,11.83,0,439.12
2023-02-05,10,West,Home,245.52,103.19,12.2,0,414.36
2023-02-05,11,North,Apparel,75.43,102.94,11.5,0,244.23
2023-02-05,12,East,Sports,142.81,102.82,11.78,0,330.71
2023-02-06,1,South,Grocery,165.22,103.92,12.2,0,393.86
2023-02-06,2,West,Home,331.51,102.61,11.28,0,531.47
2023-02-06,3,North,Electronics,363.79,104.74,11.69,0,570.44
2023-02-06,4,South,Apparel,368.6,106.08,11.76,0,468.9
2023-02-06,5,East,Sports,296.51,104.24,11.63,0,453.86
2023-02-06,6,North,Sports,220.29,104.07,11.84,0,396.17
2023-02-06,7,West,Electronics,175.93,101.92,11.75,0,424.47
2023-02-06,8,South,Electronics,103.83,105.36,11.86,0,344.34
2023-02-06,9,West,Electronics,143.63,103.29,12.26,0,390.45
2023-02-06,10,South,Home,162.06,104.69,11.87,0,346.59
2023-02-06,11,East,Sports,231.99,105.44,12.18,0,408.4
2023-02-06,12,East,Home,145.41,104.39,11.8,0,353.92
2023-02-07,1,West,Home,143.44,102.26,12.08,0,372.15
2023-02-07,2,South,Home,100.62,105.37,11.27,0,223.44
2023-02-07,3,South,Home,164.95,105.62,11.54,0,335.52
2023-02-07,4,South,Sports,170.38,106.5,11.54,0,313.91
2023-02-07,5,South,Electronics,328.33,104.84,11.54,0,518.1
2023-02-07,6,East,Home,119.01,103.09,11.11,0,328.13
2023-02-07,7,East,Sports,283.99,105.15,11.41,0,390.28
2023-02-07,8,East,Electronics,197.32,103.05,11.33,0,418.62
2023-02-07,9,East,Grocery,348.54,105.05,11.63,0,563.07
2023-02-07,10,West,Apparel,282.86,102.94,11.44,0,463.05
2023-02-07,11,West,Sports,357.08,105.71,11.67,0,522.36
2023-02-07,12,West,Grocery,198.69,103.87,11.32,0,438.82
2023-02-08,1,East,Sports,97.98,103.48,11.78,0,296.95
2023-02-08,2,West,Home,84.61,101.51,12.08,0,338.57
2023-02-08,3,East,Apparel,223.42,102.81,11.78,0,363.5
2023-02-08,4,South,Sports,143.14,102.84,11.95,0,305.69
2023-02-08,5,West,Apparel,244.25,103.88,11.73,0,407.75
2023-02-08,6,West,Electronics,145.26,106.53,12.05,0,436.9
2023-02-08,7,East,Home,238.76,104.25,12.12,0,398.95
2023-02-08,8,West,Home,434.51,103.13,11.73,0,577.71
2023-02-08,9,South,Home,351.51,103.42,11.81,0,477.6
2023-02-08,10,North,Apparel,68.08,105.26,11.37,0,213.58
2023-02-08,11,East,Electronics,159.75,101.02,12.14,0,418.23
2023-02-08,12,West,Electronics,307.84,102.62,11.83,0,578.42
2023-02-09,1,West,Electronics,280.64,106.51,11.98,0,527.22
2023-02-09,2,South,Home,274.24,103.04,11.53,0,441.54
2023-02-09,3,South,Electronics,259.38,105.02,11.91,0,496.58
2023-02-09,4,West,Grocery,245.97,105.74,11.72,0,421.1
2023-02-09,5,East,Sports,138.15,103.35,11.52,0,295.95
2023-02-09,6,West,Electronics,224.85,105.68,11.82,0,450.35
2023-02-09,7,East,Sports,287.97,105.88,12.03,0,400.79
2023-02-09,8,West,Grocery,243.65,105.16,11.5,0,438.21
2023-02-09,9,West,Sports,281.44,102.28,12.06,0,468.29
2023-02-09,10,North,Sports,151.32,105.2,11.47,0,379.14
2023-02-09,11,North,Apparel,266.28,101.98,11.38,0,454.2
2023-02-09,12,East,Apparel,186.81,105.43,11.61,0,362.11
2023-02-10,1,North,Home,323.29,105.25,11.72,0,470.12
2023-02-10,2,North,Electronics,218.48,104.13,11.21,0,468.25
2023-02-10,3,West,Apparel,303.61,106.32,12.07,0,515.6
2023-02-10,4,East,Electronics,253.34,105.9,12.28,0,446.18
2023-02-10,5,North,Grocery,286.46,102.23,11.69,0,498.08
2023-02-10,6,North,Grocery,304.1,105.66,11.73,0,472.99
2023-02-10,7,East,Grocery,121.03,106.55,11.75,0,295.01
2023-02-10,8,West,Apparel,362.79,106.34,11.87,0,471.93
2023-02-10,9,South,Sports,295.22,103.01,12.04,0,445.99
2023-02-10,10,West,Sports,457.43,105.61,11.46,0,683.36
2023-02-10,11,South,Apparel,252.33,102.6,11.8,0,410.64
2023-02-10,12,South,Electronics,173.05,104.1,11.51,0,381.51
2023-02-11,1,West,Sports,125.06,105.26,11.7,0,332.32
2023-02-11,2,South,Home,372.72,103.38,11.84,0,506.78
2023-02-11,3,South,Apparel,181.94,104.04,11.85,1,386.73
2023-02-11,4,West,Grocery,216.33,103.21,11.55,0,415.95
2023-02-11,5,West,Grocery,184.59,103.9,11.24,0,397.67
2023-02-11,6,North,Home,119.25,102.77,11.64,0,307.1
2023-02-11,7,East,Sports,188.31,104.6,11.64,0,366.26
2023-02-11,8,South,Electronics,237.42,103.06,12.16,0,446.38
2023-02-11,9,West,Grocery,265.28,108.37,11.32,0,495.87
2023-02-11,10,East,Home,231.34,103.08,11.39,0,333.59
2023-02-11,11,East,Home,553.87,105.55,11.63,0,683.17
2023-02-11,12,East,Apparel,207.89,105.6,12.26,0,357.11
2023-02-12,1,West,Home,435.11,104.24,11.67,0,619.02
2023-02-12,2,North,Apparel,496.81,103.92,11.83,0,565.0
2023-02-12,3,West,Sports,642.95,104.09,11.12,0,768.29
2023-02-12,4,East,Sports,269.73,102.68,11.48,0,402.08
2023-02-12,5,East,Grocery,178.64,105.58,11.77,0,394.35
2023-02-12,6,North,Home,429.73,103.56,11.78,0,547.11
2023-02-12,7,East,Electronics,180.4,105.06,11.55,1,450.91
2023-02-12,8,North,Sports,150.34,103.0,11.84,0,349.02
2023-02-12,9,West,Grocery,169.61,105.02,11.54,0,390.91
2023-02-12,10,South,Sports,141.51,103.33,11.73,0,336.36
2023-02-12,11,East,Apparel,172.66,105.02,12.33,1,339.42
2023-02-12,12,South,Sports,180.92,106.41,11.57,0,305.62
2023-02-13,1,East,Apparel,325.0,104.65,11.55,0,455.46
2023-02-13,2,North,Electronics,57.7,106.92,11.28,0,310.48
2023-02-13,3,East,Home,163.02,104.82,11.51,0,331.43
2023-02-13,4,North,Sports,174.61,106.22,11.85,0,341.59
2023-02-13,5,East,Apparel,312.78,107.1,11.56,0,438.68
2023-02-13,6,North,Grocery,234.64,106.27,11.54,0,401.96
2023-02-13,7,East,Home,233.88,104.71,11.96,0,360.14
2023-02-13,8,South,Apparel,340.35,103.65,11.85,0,474.18
2023-02-13,9,South,Sports,341.41,106.54,11.42,0,429.37
2023-02-13,10,East,Sports,81.39,103.74,11.61,0,237.56
2023-02-13,11,East,Apparel,262.94,102.61,11.73,0,421.71
2023-02-13,12,East,Home,201.96,101.88,12.0,0,405.15
2023-02-14,1,East,Grocery,129.76,106.95,11.67,0,359.57
2023-02-14,2,North,Home,140.12,103.42,11.5,0,285.5
2023-02-14,3,North,Apparel,266.65,103.47,11.73,0,364.2
2023-02-14,4,South,Home,98.6,107.31,11.79,0,252.99
2023-02-14,5,East,Electronics,404.96,103.06,12.32,0,610.58
2023-02-14,6,West,Electronics,80.47,102.89,11.89,0,369.1
2023-02-14,7,East,Sports,115.59,107.95,11.79,0,275.93
2023-02-14,8,North,Home,231.52,104.01,11.23,1,490.52
2023-02-14,9,East,Grocery,66.45,103.04,11.79,0,285.03
2023-02-14,10,West,Grocery,294.33,102.33,11.19,0,532.91
2023-02-14,11,North,Apparel,212.3,106.32,12.1,0,357.93
2023-02-14,12,West,Electronics,88.74,100.08,11.58,0,324.13
2023-02-15,1,East,Sports,178.46,106.06,11.87,0,342.76
2023-02-15,2,South,Electronics,245.95,105.0,11.74,0,430.01
2023-02-15,3,West,Grocery,280.13,102.86,12.27,0,504.27
2023-02-15,4,West,Electronics,128.64,104.02,11.8,0,406.75
2023-02-15,5,South,Electronics,317.04,101.26,11.87,0,517.96
2023-02-15,6,North,Grocery,98.38,103.27,11.43,0,278.88
2023-02-15,7,West,Electronics,164.38,104.64,11.64,0,409.96
2023-02-15,8,North,Apparel,212.33,103.54,11.8,0,407.02
2023-02-15,9,South,Home,496.23,104.36,11.86,1,648.86
2023-02-15,10,West,Grocery,250.31,105.37,12.19,0,446.69
2023-02-15,11,West,Sports,148.08,107.06,11.66,0,352.79
2023-02-15,12,South,Home,394.11,104.54,11.97,0,515.58
2023-02-16,1,North,Home,216.5,106.16,11.95,0,348.19
2023-02-16,2,West,Grocery,212.2,104.96,12.14,0,398.51
2023-02-16,3,North,Grocery,208.28,105.2,11.77,0,408.74
2023-02-16,4,South,Home,148.38,104.87,11.88,0,291.03
2023-02-16,5,West,Apparel,279.73,101.53,11.65,0,432.36
2023-02-16,6,East,Electronics,271.47,104.71,11.5,0,473.37
2023-02-16,7,East,Sports,368.83,106.81,11.64,0,485.49
2023-02-16,8,East,Electronics,207.18,105.44,11.78,0,412.14
2023-02-16,9,West,Grocery,231.6,103.71,11.55,0,481.3
2023-02-16,10,South,Electronics,446.39,105.76,11.44,0,598.72
2023-02-16,11,West,Electronics,326.78,104.18,11.57,0,533.57
2023-02-16,12,South,Sports,308.35,104.16,11.48,0,464.44
2023-02-17,1,North,Electronics,144.39,99.97,11.64,0,416.0
2023-02-17,2,East,Apparel,45.2,106.32,11.84,0,226.0
2023-02-17,3,South,Sports,203.84,102.6,11.22,0,409.45
2023-02-17,4,South,Electronics,137.15,102.35,11.98,0,351.63
2023-02-17,5,South,Sports,301.89,102.13,11.6,0,456.23
2023-02-17,6,South,Apparel,356.63,102.67,11.65,0,515.53
2023-02-17,7,East,Apparel,114.73,105.67,12.3,0,278.31
2023-02-17,8,North,Grocery,70.79,102.03,11.19,0,346.89
2023-02-17,9,South,Apparel,248.35,104.61,11.88,0,429.11
2023-02-17,10,East,Apparel,259.23,102.9,11.55,0,423.1
2023-02-17,11,North,Electronics,180.0,105.68,11.89,0,446.45
2023-02-17,12,South,Electronics,483.15,105.43,12.28,0,662.49
2023-02-18,1,East,Apparel,157.12,102.75,11.98,0,299.45
2023-02-18,2,East,Electronics,342.36,104.76,11.45,0,529.1
2023-02-18,3,South,Grocery,60.88,103.7,11.14,0,273.71
2023-02-18,4,North,Apparel,203.04,102.72,12.32,0,353.63
2023-02-18,5,West,Sports,147.45,104.61,12.03,0,323.46
2023-02-18,6,North,Electronics,241.42,101.83,12.07,1,509.85
2023-02-18,7,West,Home,207.81,104.67,11.19,0,411.55
2023-02-18,8,East,Sports,261.09,104.88,11.79,0,436.1
2023-02-18,9,North,Home,124.48,103.97,11.76,0,365.2
2023-02-18,10,South,Sports,115.94,103.01,11.64,0,268.73
2023-02-18,11,North,Sports,279.39,105.65,11.97,0,401.96
2023-02-18,12,East,Home,157.88,106.09,11.79,1,417.97
2023-02-19,1,North,Electronics,784.81,101.1,12.01,0,865.95
2023-02-19,2,West,Home,173.85,103.39,11.66,0,380.89
2023-02-19,3,West,Electronics,277.67,106.25,11.85,0,486.83
2023-02-19,4,West,Home,88.52,102.6,12.09,0,286.13
2023-02-19,5,North,Electronics,284.91,105.98,12.07,0,503.72
2023-02-19,6,East,Sports,405.28,102.56,11.88,0,520.15
2023-02-19,7,South,Electronics,81.88,103.79,11.87,0,393.21
2023-02-19,8,South,Grocery,169.13,104.62,11.48,0,384.77
2023-02-19,9,East,Home,114.03,104.33,11.57,0,285.94
2023-02-19,10,East,Home,129.27,106.71,11.92,0,305.32
2023-02-19,11,West,Electronics,629.78,105.08,12.29,0,782.18
2023-02-19,12,North,Sports,222.28,102.79,12.12,0,440.4
2023-02-20,1,South,Home,162.15,105.35,11.71,0,344.29
2023-02-20,2,West,Apparel,127.34,103.44,11.7,0,282.84
2023-02-20,3,West,Grocery,225.59,102.6,11.24,0,442.91
2023-02-20,4,West,Home,354.56,103.27,12.34,0,531.16
2023-02-20,5,West,Electronics,287.98,104.21,11.39,0,468.37
2023-02-20,6,East,Home,445.54,103.91,11.46,0,551.88
2023-02-20,7,East,Grocery,311.45,107.58,12.11,0,432.97
2023-02-20,8,East,Apparel,348.21,103.11,11.77,0,471.02
2023-02-20,9,West,Electronics,330.37,104.22,11.73,0,533.06
2023-02-20,10,North,Electronics,243.73,105.09,12.2,0,470.37
2023-02-20,11,North,Home,139.54,105.07,11.92,0,358.71
2023-02-20,12,North,Grocery,141.06,104.98,10.99,0,373.43
2023-02-21,1,South,Sports,282.73,103.32,11.63,0,387.7
2023-02-21,2,North,Sports,452.77,105.59,11.81,0,572.04
2023-02-21,3,East,Electronics,93.22,104.97,11.88,0,373.1
2023-02-21,4,West,Grocery,164.02,105.0,12.08,0,351.79
2023-02-21,5,West,Electronics,494.6,107.74,12.02,0,717.46
2023-02-21,6,East,Sports,532.9,104.55,11.57,0,589.16
2023-02-21,7,East,Grocery,238.79,104.16,11.51,0,418.57
2023-02-21,8,North,Sports,165.08,104.14,11.58,0,280.85
2023-02-21,9,South,Apparel,185.86,104.36,11.4,0,340.79
2023-02-21,10,West,Apparel,147.94,104.57,12.06,1,454.21
2023-02-21,11,North,Grocery,299.95,103.65,11.68,0,446.36
2023-02-21,12,East,Electronics,237.25,105.8,11.12,0,420.99
2023-02-22,1,East,Sports,499.26,103.79,11.73,0,612.58
2023-02-22,2,South,Home,287.5,102.94,11.27,0,459.76
2023-02-22,3,North,Sports,367.44,105.55,11.74,0,486.1
2023-02-22,4,East,Electronics,102.45,104.4,11.77,0,301.4
2023-02-22,5,South,Grocery,286.51,103.53,11.58,0,508.7
2023-02-22,6,East,Grocery,277.59,105.04,11.8,0,453.42
2023-02-22,7,East,Electronics,407.71,101.0,11.8,0,594.29
2023-02-22,8,South,Apparel,128.4,106.77,12.16,0,253.32
2023-02-22,9,West,Electronics,70.48,102.75,11.4,0,358.2
2023-02-22,10,South,Electronics,567.02,106.72,12.11,0,684.42
2023-02-22,11,North,Sports,341.93,102.71,11.95,0,519.46
2023-02-22,12,South,Home,116.99,104.28,12.29,0,258.11
2023-02-23,1,West,Home,70.03,104.28,11.77,1,350.15
2023-02-23,2,East,Apparel,210.11,102.38,12.01,0,431.43
2023-02-23,3,East,Grocery,354.31,104.41,12.03,0,531.87
2023-02-23,4,East,Sports,190.14,106.3,11.79,0,384.98
2023-02-23,5,North,Electronics,139.48,103.37,11.91,0,336.26
2023-02-23,6,South,Apparel,529.8,102.5,11.3,0,617.13
2023-02-23,7,North,Electronics,400.8,103.74,12.15,0,635.22
2023-02-23,8,East,Home,613.31,102.11,11.89,1,775.12
2023-02-23,9,West,Home,127.78,105.84,11.67,0,357.96
2023-02-23,10,West,Home,557.09,104.33,11.99,0,712.25
2023-02-23,11,East,Apparel,99.88,103.71,11.92,0,284.3
2023-02-23,12,North,Grocery,313.85,105.43,11.72,0,518.37
2023-02-24,1,West,Electronics,393.13,105.67,11.76,0,562.59
2023-02-24,2,East,Sports,525.12,102.91,11.6,0,588.88
2023-02-24,3,West,Sports,299.96,103.38,12.15,0,450.72
2023-02-24,4,East,Electronics,185.81,104.89,11.3,0,380.16
2023-02-24,5,South,Home,126.45,104.28,12.05,0,293.2
2023-02-24,6,North,Electronics,327.2,103.68,11.58,0,554.73
2023-02-24,7,South,Grocery,240.88,104.88,12.42,0,422.97
2023-02-24,8,South,Apparel,183.67,103.24,11.71,0,346.75
2023-02-24,9,East,Grocery,319.52,105.22,12.0,0,485.44
2023-02-24,10,East,Electronics,365.7,105.64,11.92,0,546.35
2023-02-24,11,North,Home,231.66,104.1,11.64,0,449.57
2023-02-24,12,West,Apparel,244.49,106.17,11.78,0,467.24
2023-02-25,1,South,Home,440.45,104.1,11.57,0,572.49
2023-02-25,2,South,Sports,429.77,105.92,11.86,0,560.26
2023-02-25,3,East,Electronics,379.12,104.0,11.77,0,575.58
2023-02-25,4,West,Electronics,143.3,103.07,12.05,0,386.76
2023-02-25,5,West,Electronics,298.85,104.39,11.34,0,495.36
2023-02-25,6,West,Electronics,392.82,104.09,11.41,1,683.15
2023-02-25,7,East,Sports,219.2,104.17,11.28,0,438.75
2023-02-25,8,West,Sports,171.14,105.2,11.45,0,423.03
2023-02-25,9,West,Home,366.47,103.09,12.02,1,549.4
2023-02-25,10,East,Electronics,355.78,104.15,11.33,0,539.49
2023-02-25,11,West,Electronics,162.02,105.11,11.79,1,487.8
2023-02-25,12,East,Apparel,136.4,104.06,11.38,0,264.17
2023-02-26,1,West,Grocery,174.78,104.82,11.72,0,394.89
2023-02-26,2,North,Home,164.2,101.38,12.09,1,426.2
2023-02-26,3,North,Apparel,278.03,104.3,11.82,1,436.16
2023-02-26,4,West,Sports,138.11,106.29,11.32,0,325.88
2023-02-26,5,West,Sports,390.94,103.58,11.43,0,521.98
2023-02-26,6,North,Home,79.88,105.04,12.03,1,346.02
2023-02-26,7,East,Grocery,62.88,104.2,11.43,0,263.36
2023-02-26,8,South,Grocery,304.75,103.5,11.48,0,486.32
2023-02-26,9,South,Electronics,264.91,106.29,11.69,1,534.45
2023-02-26,10,North,Sports,242.35,103.84,11.56,0,389.03
2023-02-26,11,South,Grocery,105.24,101.93,11.9,0,291.79
2023-02-26,12,East,Apparel,245.76,101.38,11.99,0,436.98
2023-02-27,1,South,Electronics,137.4,104.48,11.6,0,360.77
2023-02-27,2,South,Grocery,181.34,104.14,11.92,0,373.2
2023-02-27,3,South,Apparel,179.62,104.73,12.14,0,315.31
2023-02-27,4,South,Electronics,112.17,105.06,11.83,0,368.51
2023-02-27,5,South,Home,200.26,103.54,11.33,0,411.81
2023-02-27,6,West,Sports,400.47,104.9,11.67,0,542.12
2023-02-27,7,West,Sports,357.57,102.27,11.45,0,562.45
2023-02-27,8,East,Grocery,206.01,102.18,11.65,0,435.29
2023-02-27,9,South,Home,183.11,104.1,11.57,0,316.22
2023-02-27,10,North,Home,174.42,103.15,11.43,0,372.87
2023-02-27,11,West,Grocery,262.35,106.81,12.21,0,549.09
2023-02-27,12,East,Sports,118.07,102.11,11.86,0,302.82
2023-02-28,1,North,Grocery,352.98,104.69,11.68,0,489.4
2023-02-28,2,North,Grocery,260.04,104.59,11.84,0,461.96
2023-02-28,3,West,Home,52.56,104.09,12.2,0,298.5
2023-02-28,4,North,Electronics,142.23,101.47,12.11,1,450.96
2023-02-28,5,East,Grocery,427.88,105.4,11.65,0,619.29
2023-02-28,6,North,Electronics,479.38,102.92,11.53,0,704.66
2023-02-28,7,West,Home,298.46,103.22,11.55,0,456.9
2023-02-28,8,North,Home,90.03,104.19,11.48,0,228.46
2023-02-28,9,South,Grocery,516.46,104.67,11.44,0,641.41
2023-02-28,10,West,Sports,354.61,105.02,11.89,0,493.84
2023-02-28,11,South,Electronics,343.19,105.47,11.19,0,554.21
2023-02-28,12,West,Electronics,184.75,103.17,11.26,0,489.05
2023-03-01,1,East,Electronics,183.29,106.37,11.6,0,408.65
2023-03-01,2,South,Electronics,197.26,103.08,11.66,0,468.3
2023-03-01,3,South,Home,166.46,104.08,11.76,0,288.39
2023-03-01,4,West,Sports,152.28,107.84,11.67,0,357.01
2023-03-01,5,South,Grocery,163.81,105.54,12.31,0,399.71
2023-03-01,6,East,Grocery,184.84,103.35,11.59,0,397.79
2023-03-01,7,West,Home,304.1,103.43,11.49,0,564.59
2023-03-01,8,East,Sports,259.48,101.88,11.41,0,436.53
2023-03-01,9,North,Grocery,545.04,103.84,11.7,0,643.04
2023-03-01,10,North,Grocery,60.22,105.04,11.56,0,289.09
2023-03-01,11,North,Sports,487.47,105.54,12.28,0,621.69
2023-03-01,12,West,Grocery,33.97,104.06,11.35,0,279.65
2023-03-02,1,East,Sports,130.34,105.3,11.92,0,308.48
2023-03-02,2,South,Grocery,172.63,104.87,12.07,0,425.62
2023-03-02,3,North,Sports,157.16,104.52,11.63,1,394.62
2023-03-02,4,South,Grocery,478.65,106.2,11.35,0,679.45
2023-03-02,5,East,Home,145.31,106.44,11.83,0,336.43
2023-03-02,6,South,Sports,85.08,105.45,11.62,0,302.52
2023-03-02,7,North,Grocery,216.9,105.59,11.64,1,479.64
2023-03-02,8,West,Grocery,127.51,105.31,11.42,0,414.81
2023-03-02,9,South,Sports,331.14,105.42,11.45,0,442.25
2023-03-02,10,North,Home,252.58,105.45,11.29,0,418.67
2023-03-02,11,East,Electronics,90.01,104.78,11.54,0,332.63
2023-03-02,12,East,Grocery,185.76,104.54,11.44,0,438.47
2023-03-03,1,South,Apparel,424.63,104.66,11.59,0,504.19
2023-03-03,2,East,Home,394.39,104.42,11.62,0,551.27
2023-03-03,3,South,Apparel,215.85,105.33,11.87,0,385.16
2023-03-03,4,South,Apparel,308.08,104.12,11.52,0,418.52
2023-03-03,5,North,Grocery,431.87,106.33,11.93,0,587.08
2023-03-03,6,North,Sports,206.02,105.35,11.36,0,354.24
2023-03-03,7,North,Grocery,470.92,102.7,11.31,0,659.31
2023-03-03,8,South,Sports,201.33,102.16,11.22,0,314.11
2023-03-03,9,West,Apparel,363.97,105.31,12.07,0,540.85
2023-03-03,10,South,Apparel,151.96,107.48,11.48,0,312.67
2023-03-03,11,South,Home,222.54,105.51,11.64,0,403.55
2023-03-03,12,North,Home,277.9,105.47,10.86,1,500.97
2023-03-04,1,East,Apparel,186.75,105.37,11.34,0,348.8
2023-03-04,2,West,Sports,398.81,104.67,11.63,0,590.37
2023-03-04,3,East,Home,249.16,105.72,11.91,0,418.45
2023-03-04,4,South,Sports,211.02,104.63,11.52,0,415.42
2023-03-04,5,South,Grocery,190.05,103.55,11.17,1,444.34
2023-03-04,6,West,Apparel,205.77,105.42,11.41,0,382.37
2023-03-04,7,East,Sports,130.14,104.38,11.55,0,311.6
2023-03-04,8,West,Home,389.35,101.42,11.42,1,613.38
2023-03-04,9,East,Home,355.11,100.49,11.74,0,461.15
2023-03-04,10,West,Apparel,334.16,105.17,11.38,0,482.1
2023-03-04,11,South,Sports,124.73,103.71,11.23,0,297.46
2023-03-04,12,South,Grocery,307.35,105.07,11.73,0,468.71
2023-03-05,1,North,Home,90.11,105.49,11.03,0,271.79
2023-03-05,2,East,Sports,206.63,104.99,11.92,0,384.16
2023-03-05,3,North,Sports,98.36,105.41,11.57,0,339.7
2023-03-05,4,North,Grocery,176.73,102.66,11.21,0,399.65
2023-03-05,5,North,Apparel,498.49,102.24,11.83,0,588.72
2023-03-05,6,East,Home,165.5,105.25,12.23,0,356.82
2023-03-05,7,South,Home,313.57,105.31,11.24,1,565.82
2023-03-05,8,North,Apparel,336.91,104.86,11.3,0,469.4
2023-03-05,9,West,Grocery,325.03,106.14,11.48,1,542.14
2023-03-05,10,North,Home,178.14,103.32,11.85,0,330.95
2023-03-05,11,North,Home,120.84,101.97,11.54,0,294.17
2023-03-05,12,East,Apparel,61.98,106.74,11.86,0,256.33
2023-03-06,1,West,Electronics,163.65,107.26,11.75,0,420.89
2023-03-06,2,East,Apparel,405.76,106.81,11.11,0,513.14
2023-03-06,3,North,Grocery,156.99,104.36,11.16,0,367.81
2023-03-06,4,North,Grocery,110.47,104.05,11.79,0,313.46
2023-03-06,5,South,Apparel,138.06,105.74,11.68,0,342.18
2023-03-06,6,North,Grocery,125.46,105.23,11.47,0,307.41
2023-03-06,7,West,Apparel,136.08,103.86,11.88,0,316.69
2023-03-06,8,West,Home,74.87,106.02,11.22,0,318.44
2023-03-06,9,North,Electronics,470.55,101.9,11.47,0,666.72
2023-03-06,10,North,Grocery,363.57,104.02,11.58,0,491.38
2023-03-06,11,South,Apparel,219.39,101.95,11.58,0,335.59
2023-03-06,12,West,Electronics,216.48,105.61,11.78,0,488.09
2023-03-07,1,East,Apparel,306.08,105.46,11.32,0,501.64
2023-03-07,2,East,Electronics,367.96,104.21,11.58,0,560.45
2023-03-07,3,North,Apparel,145.7,103.36,11.61,0,314.08
2023-03-07,4,West,Sports,285.75,101.44,12.18,0,491.31
2023-03-07,5,West,Electronics,275.17,104.0,11.63,0,505.15
2023-03-07,6,North,Home,162.99,105.22,11.74,0,346.42
2023-03-07,7,North,Sports,272.1,106.26,11.16,0,450.03
2023-03-07,8,South,Apparel,210.03,106.62,11.85,0,397.1
2023-03-07,9,East,Home,426.41,104.81,11.82,0,597.18
2023-03-07,10,North,Sports,178.77,104.0,11.55,0,390.35
2023-03-07,11,East,Apparel,222.51,105.39,10.98,0,377.47
2023-03-07,12,West,Apparel,257.82,107.05,11.24,0,396.8
2023-03-08,1,North,Sports,357.94,105.53,11.31,0,539.72
2023-03-08,2,East,Electronics,262.31,102.33,10.9,0,512.2
2023-03-08,3,North,Home,298.53,106.76,11.49,0,482.21
2023-03-08,4,West,Electronics,87.4,105.83,11.77,0,359.38
2023-03-08,5,West,Grocery,401.2,103.68,11.6,0,555.51
2023-03-08,6,East,Electronics,271.65,106.72,11.66,0,488.16
2023-03-08,7,East,Electronics,165.24,103.26,11.17,0,425.98
2023-03-08,8,East,Apparel,440.61,106.26,11.92,0,526.19
2023-03-08,9,North,Sports,190.52,106.28,11.69,1,396.98
2023-03-08,10,East,Apparel,289.55,105.48,11.95,0,453.21
2023-03-08,11,North,Grocery,367.46,104.31,11.79,0,559.45
2023-03-08,12,East,Apparel,219.61,103.21,11.65,0,362.24
2023-03-09,1,West,Home,159.48,105.63,11.39,0,337.16
2023-03-09,2,South,Apparel,319.89,106.29,12.07,0,430.18
2023-03-09,3,North,Home,70.89,103.56,11.16,0,303.39
2023-03-09,4,North,Grocery,207.46,106.04,11.65,0,423.03
2023-03-09,5,South,Electronics,292.82,103.22,11.88,0,474.13
2023-03-09,6,South,Electronics,197.64,104.73,11.29,0,380.44
2023-03-09,7,East,Grocery,300.29,104.27,11.89,0,546.54
2023-03-09,8,West,Sports,282.53,102.92,11.8,0,491.01
2023-03-09,9,West,Grocery,216.19,105.75,11.3,0,411.96
2023-03-09,10,North,Apparel,337.98,105.33,11.48,0,527.62
